LRAR;Arad International Airport;Romania
LRBC;BacÃ„Âƒu Airport;Romania
LRBM;MaramureÃˆÂ™ International Airport;Romania
LRBS;BÃ„Âƒneasa International Airport;Romania
LRCK;Mihail KogÃ„Âƒlniceanu International Airport;Romania
LRCL;Cluj-Napoca International Airport;Romania
LRCS;CaransebeÃ…ÂŸ Airport;Romania
LRCT;CÃƒÂ¢mpia Turzii Air Base;Romania
LRCV;Craiova Airport;Romania
LRIA;IaÃ…ÂŸi Airport;Romania
LROD;Oradea International Airport;Romania
LROP;Henri CoandÃ„Âƒ International Airport;Romania
LROV;BraÃˆÂ™ov-Ghimbav International Airport (U.C.);Romania
LRSB;Sibiu International Airport;Romania
LRSM;Satu Mare Airport;Romania
LRSV;Suceava Stefan cel Mare Airport;Romania
LRTC;Tulcea Airport;Romania
LRTM;Transilvania TÃƒÂ¢rgu MureÃ…ÂŸ International Airport;Romania
LRTR;TimiÃ…ÂŸoara Traian Vuia Airport;Romania
LSGC;Les Eplatures Airport;Switzerland
LSGG;Geneva Cointrin International Airport;Switzerland
LSGS;Sion Airport;Switzerland
LSMA;Alpnach Air Base;Switzerland
LSMD;Dübendorf Air Base;Switzerland
LSME;Emmen Air Base;Switzerland
LSMF;Mollis Airport;Switzerland
LSMP;Payerne Air Base;Switzerland
LSZA;Lugano Airport;Switzerland
LSZB;Bern Belp Airport;Switzerland
LSZG;Grenchen Airport;Switzerland
LSZH;Zürich Airport;Switzerland
LSZR;St Gallen Altenrhein Airport;Switzerland
LSZS;Samedan Airport;Switzerland
LTAC;EsenboÃ„ÂŸa International Airport;Turkey
LTAD;Etimesgut Air Base;Turkey
LTAE;AkÃ„Â±ncÃ„Â± Air Base;Turkey
LTAF;Adana Airport;Turkey
LTAG;Ã„Â°ncirlik Air Base;Turkey
LTAH;Afyon Airport;Turkey
LTAI;Antalya International Airport;Turkey
LTAJ;Gaziantep International Airport;Turkey
LTAN;Konya Airport;Turkey
LTAT;Malatya ErhaÃƒÂ§ Airport;Turkey
LTAU;Kayseri Erkilet Airport;Turkey
LTAV;Sivrihisar Airport;Turkey
LTAW;Tokat Airport;Turkey
LTAY;ÃƒÂ‡ardak Airport;Turkey
LTBA;Atatürk International Airport;Turkey
LTBF;BalÃ„Â±kesir Merkez Airport;Turkey
LTBG;BandÃ„Â±rma Airport;Turkey
LTBH;ÃƒÂ‡anakkale Airport;Turkey
LTBI;EskiÃ…ÂŸehir Air Base;Turkey
LTBJ;Adnan Menderes International Airport;Turkey
LTBL;ÃƒÂ‡iÃ„ÂŸli Airport;Turkey
LTBQ;Cengiz Topel Airport;Turkey
LTBR;Bursa YeniÃ…ÂŸehir Airport;Turkey
LTBS;Dalaman International Airport;Turkey
LTBT;Akhisar Airport;Turkey
LTBU;TekirdaÃ„ÂŸ ÃƒÂ‡orlu Airport;Turkey
LTBX;SamandÃ„Â±ra Air Base;Turkey
LTBY;Anadolu Airport;Turkey
LTCA;ElazÃ„Â±Ã„ÂŸ Airport;Turkey
LTCC;Diyarbakir Airport;Turkey
LTCD;Erzincan Airport;Turkey
LTCE;Erzurum International Airport;Turkey
LTCF;Kars Airport;Turkey
LTCG;Trabzon International Airport;Turkey
LTCH;Ã…ÂžanlÃ„Â±urfa Airport;Turkey
LTCI;Van Ferit Melen Airport;Turkey
LTCJ;Batman Airport;Turkey
LTCK;MuÃ…ÂŸ Airport;Turkey
LTCL;Siirt Airport;Turkey
LTCN;KahramanmaraÃ…ÂŸ Airport;Turkey
LTCO;AÃ„ÂŸrÃ„Â± Airport;Turkey
LTCP;AdÃ„Â±yaman Airport;Turkey
LTCR;Mardin Airport;Turkey
LTCS;Ã…ÂžanlÃ„Â±urfa GAP Airport;Turkey
LTCV;Ã…ÂžÃ„Â±rnak Ã…Âžerafettin ElÃƒÂ§i Airport;Turkey
LTCW;Hakkari Yüksekova Airport;Turkey
LTDA;Hatay Airport;Turkey
LTFC;Süleyman Demirel International Airport;Turkey
LTFD;BalÃ„Â±kesir Kürfez Airport;Turkey
LTFE;Milas Bodrum International Airport;Turkey
LTFJ;Sabiha GükÃƒÂ§en International Airport;Turkey
LTFM;Istanbul Airport;Turkey
LTGP;GazipaÃ…ÂŸa Airport;Turkey
LUBL;BÃ„ÂƒlÃˆÂ›i International Airport;Moldova
LUBM;MÃ„ÂƒrculeÃ…ÂŸti International Airport;Moldova
LUCH;Cahul International Airport;Moldova
LUKK;ChiÃ…ÂŸinÃ„Âƒu International Airport;Moldova
LUTR;Tiraspol Airport;Moldova
LUZ;Lublin Airport;Poland
LWOH;Ohrid St. Paul the Apostle Airport;North Macedonia
LWSK;Skopje International Airport;North Macedonia
LXGB;Gibraltar Airport;Gibraltar
LY-BCQ;Brak Airport;Libya
LYBE;Belgrade Nikola Tesla Airport;Serbia
LYBT;Batajnica Air Base;Serbia
LYNI;Nis Airport;Serbia
LYPG;Podgorica Airport;Montenegro
LYTV;Tivat Airport;Montenegro
LZIB;M. R. Ã…Â tefánik Airport;Slovakia
LZKZ;KoÃ…Â¡ice Airport;Slovakia
LZMC;KuchyÃ…Âˆa Air Base;Slovakia
LZPP;PieÃ…Â¡Ã…Â¥any Airport;Slovakia
LZSL;SliaÃ„Â Airport;Slovakia
LZTN;TrenÃ„ÂÃƒÂ­n Airport;Slovakia
LZTT;Poprad-Tatry Airport;Slovakia
LZZI;Ã…Â½ilina Airport;Slovakia
MBGT;JAGS McCartney International Airport;Turks and Caicos Islands
MBNC;North Caicos Airport;Turks and Caicos Islands
MBPV;Providenciales Airport;Turks and Caicos Islands
MBSC;South Caicos Airport;Turks and Caicos Islands
MDBH;Maria Montez International Airport;Dominican Republic
MDCR;Cabo Rojo Airport;Dominican Republic
MDCY;Samaná El Catey International Airport;Dominican Republic
MDJB;La Isabela International Airport;Dominican Republic
MDLR;Casa De Campo International Airport;Dominican Republic
MDPC;Punta Cana International Airport;Dominican Republic
MDPP;Gregorio Luperon International Airport;Dominican Republic
MDSD;Las Américas International Airport;Dominican Republic
MDSI;San Isidro Air Base;Dominican Republic
MDST;Cibao International Airport;Dominican Republic
MGCB;Coban Airport;Guatemala
MGGT;La Aurora Airport;Guatemala
MGPB;Puerto Barrios Airport;Guatemala
MGRB;Rubelsanto Airport;Guatemala
MGRT;Retalhuleu Airport;Guatemala
MGSJ;San José Airport;Guatemala
MGTK;Mundo Maya International Airport;Guatemala
MHLC;Goloson International Airport;Honduras
MHLM;RamÃƒÂ³n Villeda Morales International Airport;Honduras
MHNJ;La Laguna Airport;Honduras
MHRO;Juan Manuel Galvez International Airport;Honduras
MHSC;Coronel Enrique Soto Cano Air Base;Honduras
MHTE;Tela Airport;Honduras
MHTG;ToncontÃƒÂ­n International Airport;Honduras
MHTJ;Trujillo Airport;Honduras
MKBS;Boscobel Aerodrome;Jamaica
MKJP;Norman Manley International Airport;Jamaica
MKJS;Sangster International Airport;Jamaica
MKKJ;Ken Jones Airport;Jamaica
MKTP;Tinson Pen Airport;Jamaica
MMAA;General Juan N Alvarez International Airport;Mexico
MMAN;Del Norte International Airport;Mexico
MMAS;JesÃƒÂºs Terán Paredo International Airport;Mexico
MMBT;BahÃƒÂ­as de Huatulco International Airport;Mexico
MMCB;General Mariano Matamoros Airport;Mexico
MMCE;Ciudad del Carmen International Airport;Mexico
MMCL;Bachigualato Federal International Airport;Mexico
MMCM;Chetumal International Airport;Mexico
MMCN;Ciudad ObregÃƒÂ³n International Airport;Mexico
MMCP;Ingeniero Alberto AcuÃƒÂ±a Ongay International Airport;Mexico
MMCS;Abraham González International Airport;Mexico
MMCT;Chichen Itza International Airport;Mexico
MMCU;General Roberto Fierro Villalobos International Airport;Mexico
MMCV;General Pedro Jose Mendez International Airport;Mexico
MMCY;Captain Rogelio Castillo National Airport;Mexico
MMCZ;Cozumel International Airport;Mexico
MMDA;Ciudad ConstituciÃƒÂ³n Airport;Mexico
MMDO;General Guadalupe Victoria International Airport;Mexico
MMEP;Amado Nervo National Airport;Mexico
MMGL;Don Miguel Hidalgo Y Costilla International Airport;Mexico
MMGM;General José MarÃƒÂ­a YáÃƒÂ±ez International Airport;Mexico
MMHO;General Ignacio P. Garcia International Airport;Mexico
MMIA;Licenciado Miguel de la Madrid Airport;Mexico
MMIO;Plan De Guadalupe International Airport;Mexico
MMIT;Ixtepec Airport;Mexico
MMJA;El Lencero Airport;Mexico
MMLC;Lázaro Cárdenas Airport;Mexico
MMLM;Valle del Fuerte International Airport;Mexico
MMLO;Del BajÃƒÂ­o International Airport;Mexico
MMLP;Manuel Márquez de LeÃƒÂ³n International Airport;Mexico
MMLT;Loreto International Airport;Mexico
MMMA;General Servando Canales International Airport;Mexico
MMMD;Licenciado Manuel Crescencio Rejon Int Airport;Mexico
MMML;General Rodolfo Sánchez Taboada International Airport;Mexico
MMMM;General Francisco J. Mujica International Airport;Mexico
MMMT;Minatitlán/Coatzacoalcos National Airport;Mexico
MMMV;Monclova International Airport;Mexico
MMMX;Licenciado Benito Juarez International Airport;Mexico
MMMY;General Mariano Escobedo International Airport;Mexico
MMMZ;General Rafael Buelna International Airport;Mexico
MMNL;QuetzalcÃƒÂ³atl International Airport;Mexico
MMOX;Xoxocotlán International Airport;Mexico
MMPA;El TajÃƒÂ­n National Airport;Mexico
MMPB;Hermanos Serdán International Airport;Mexico
MMPG;Piedras Negras International Airport;Mexico
MMPN;Licenciado y General Ignacio Lopez Rayon Airport;Mexico
MMPR;Licenciado Gustavo DÃƒÂ­az Ordaz International Airport;Mexico
MMPS;Puerto Escondido International Airport;Mexico
MMQT;Querétaro Intercontinental Airport;Mexico
MMRX;General Lucio Blanco International Airport;Mexico
MMSD;Los Cabos International Airport;Mexico
MMSL;Cabo San Lucas International Airport;Mexico
MMSP;Ponciano Arriaga International Airport;Mexico
MMTB;Terán Air Base;Mexico
MMTC;Francisco Sarabia International Airport;Mexico
MMTG;Angel Albino Corzo International Airport;Mexico
MMTJ;General Abelardo L. RodrÃƒÂ­guez International Airport;Mexico
MMTM;General Francisco Javier Mina International Airport;Mexico
MMTO;Licenciado Adolfo Lopez Mateos International Airport;Mexico
MMTP;Tapachula International Airport;Mexico
MMUN;CancÃƒÂºn International Airport;Mexico
MMVA;Carlos Rovirosa Pérez International Airport;Mexico
MMVR;General Heriberto Jara International Airport;Mexico
MMZC;General Leobardo C. Ruiz International Airport;Mexico
MMZH;Ixtapa Zihuatanejo International Airport;Mexico
MMZO;Playa De Oro International Airport;Mexico
MNBL;Bluefields Airport;Nicaragua
MNMG;Augusto C. Sandino (Managua) International Airport;Nicaragua
MNPC;Puerto Cabezas Airport;Nicaragua
MPBO;Bocas Del Toro International Airport;Panama
MPCE;Alonso Valderrama Airport;Panama
MPCH;Cap Manuel NiÃƒÂ±o International Airport;Panama
MPDA;Enrique Malek International Airport;Panama
MPEJ;Enrique Adolfo Jimenez Airport;Panama
MPMG;Marcos A. Gelabert International Airport;Panama
MPSA;Ruben Cantu Airport;Panama
MPTO;Tocumen International Airport;Panama
MRAO;Aerotortuguero Airport;Costa Rica
MRBA;Buenos Aires Airport;Costa Rica
MRBC;Barra del Colorado Airport;Costa Rica
MRCC;Coto 47 Airport;Costa Rica
MRGF;Golfito Airport;Costa Rica
MRGP;Guapiles Airport;Costa Rica
MRLB;Daniel Oduber Quiros International Airport;Costa Rica
MRLC;Los Chiles Airport;Costa Rica
MRLM;Limon International Airport;Costa Rica
MRNS;Nosara Airport;Costa Rica
MROC;Juan Santamaria International Airport;Costa Rica
MRPJ;Puerto Jimenez Airport;Costa Rica
MRPM;Palmar Sur Airport;Costa Rica
MRPV;Tobias Bolanos International Airport;Costa Rica
MRQP;Quepos Managua Airport;Costa Rica
MRSV;San Vito De Java Airport;Costa Rica
MRUP;Upala Airport;Costa Rica
MSLP;MonseÃƒÂ±or ÃƒÂ“scar Arnulfo Romero International Airport;El Salvador
MSSS;Ilopango International Airport;El Salvador
MTCA;Les Cayes Airport;Haiti
MTCH;Cap Haitien International Airport;Haiti
MTJA;Jacmel Airport;Haiti
MTJE;Jérémie Airport;Haiti
MTPP;Toussaint Louverture International Airport;Haiti
MTPX;Port-de-Paix Airport;Haiti
MUBA;Gustavo Rizo Airport;Cuba
MUBY;Carlos Manuel de Cespedes Airport;Cuba
MUCA;Maximo Gomez Airport;Cuba
MUCC;Jardines Del Rey Airport;Cuba
MUCF;Jaime Gonzalez Airport;Cuba
MUCL;Vilo AcuÃƒÂ±a International Airport;Cuba
MUCM;Ignacio Agramonte International Airport;Cuba
MUCU;Antonio Maceo International Airport;Cuba
MUGM;Leeward Point Field;Cuba
MUGT;Mariana Grajales Airport;Cuba
MUHA;José MartÃƒÂ­ International Airport;Cuba
MUHG;Frank Pais International Airport;Cuba
MUKW;Kawama Airport;Cuba
MULM;La Coloma Airport;Cuba
MUMO;Orestes Acosta Airport;Cuba
MUMZ;Sierra Maestra Airport;Cuba
MUNB;San Nicolas De Bari Airport;Cuba
MUNG;Rafael Cabrera Airport;Cuba
MUPB;Playa Baracoa Airport;Cuba
MUPR;Pinar Del Rio Airport;Cuba
MUSC;Abel Santamaria Airport;Cuba
MUSJ;San Julian Air Base;Cuba
MUSN;Siguanea Airport;Cuba
MUTD;Alberto Delgado Airport;Cuba
MUVR;Juan Gualberto Gomez International Airport;Cuba
MUVT;Hermanos Ameijeiras Airport;Cuba
MWCB;Gerrard Smith International Airport;Cayman Islands
MWCL;Edward Bodden Airfield;Cayman Islands
MWCR;Owen Roberts International Airport;Cayman Islands
MYAB;Clarence A. Bain Airport;Bahamas
MYAF;Andros Town Airport;Bahamas
MYAK;Congo Town Airport;Bahamas
MYAM;Leonard M Thompson International Airport;Bahamas
MYAN;San Andros Airport;Bahamas
MYAP;Spring Point Airport;Bahamas
MYAT;Treasure Cay Airport;Bahamas
MYBC;Chub Cay Airport;Bahamas
MYBG;Great Harbour Cay Airport;Bahamas
MYBS;South Bimini Airport;Bahamas
MYCA;Arthur's Town Airport;Bahamas
MYCB;New Bight Airport;Bahamas
MYCI;Colonel Hill Airport;Bahamas
MYEF;Exuma International Airport;Bahamas
MYEG;George Town Airport;Bahamas
MYEH;North Eleuthera Airport;Bahamas
MYEM;Governor's Harbour Airport;Bahamas
MYEN;Normans Cay Airport;Bahamas
MYER;Rock Sound Airport;Bahamas
MYES;Staniel Cay Airport;Bahamas
MYGF;Grand Bahama International Airport;Bahamas
MYIG;Inagua Airport;Bahamas
MYLD;Deadman's Cay Airport;Bahamas
MYLR;Hard Bargain Airport;Bahamas
MYLS;Stella Maris Airport;Bahamas
MYMM;Mayaguana Airport;Bahamas
MYNN;Lynden Pindling International Airport;Bahamas
MYRD;Duncan Town Airport;Bahamas
MYSM;San Salvador Airport;Bahamas
MZBZ;Philip S. W. Goldson International Airport;Belize
NBS;Changbaishan Airport;China
NCRG;Rarotonga International Airport;Cook Islands
NFFN;Nadi International Airport;Fiji
NFNA;Nausori International Airport;Fiji
NFNL;Labasa Airport;Fiji
NFTF;Fua'amotu International Airport;Tonga
NFTL;Lifuka Island Airport;Tonga
NFTV;Vava'u International Airport;Tonga
NG-0003;Gombe Lawanti International Airport;Nigeria
NG-QRW;Warri Airport;Nigeria
NGFU;Funafuti International Airport;Tuvalu
NGTA;Bonriki International Airport;Kiribati
NGTE;Tabiteuea North Airport;Kiribati
NIUE;Niue International Airport;Niue
NLH;Ninglang Luguhu Airport;China
NLWF;Pointe Vele Airport;Wallis and Futuna
NLWW;Hihifo Airport;Wallis and Futuna
NSFA;Faleolo International Airport;Samoa
NSFQ;Fitiuta Airport;American Samoa
NSTU;Pago Pago International Airport;American Samoa
NTAA;Faa'a International Airport;French Polynesia
NTAR;Rurutu Airport;French Polynesia
NTAT;Tubuai Airport;French Polynesia
NTGA;Anaa Airport;French Polynesia
NTGB;Fangatau Airport;French Polynesia
NTGC;Tikehau Airport;French Polynesia
NTGE;Reao Airport;French Polynesia
NTGF;Fakarava Airport;French Polynesia
NTGI;Manihi Airport;French Polynesia
NTGJ;Totegegie Airport;French Polynesia
NTGK;Kaukura Airport;French Polynesia
NTGM;Makemo Airport;French Polynesia
NTGP;Puka Puka Airport;French Polynesia
NTGT;Takapoto Airport;French Polynesia
NTGU;Arutua Airport;French Polynesia
NTGV;Mataiva Airport;French Polynesia
NTHE;Ahe Airport;French Polynesia
NTKR;Takaroa Airport;French Polynesia
NTMD;Nuku Hiva Airport;French Polynesia
NTMN;Hiva Oa-Atuona Airport;French Polynesia
NTTB;Bora Bora Airport;French Polynesia
NTTG;Rangiroa Airport;French Polynesia
NTTH;Huahine-Fare Airport;French Polynesia
NTTM;Moorea Airport;French Polynesia
NTTO;Hao Airport;French Polynesia
NTTP;Maupiti Airport;French Polynesia
NTTR;Raiatea Airport;French Polynesia
NVSQ;Gaua Island Airport;Vanuatu
NVSS;Santo Pekoa International Airport;Vanuatu
NVVV;Bauerfield International Airport;Vanuatu
NVVW;Tanna Airport;Vanuatu
NWWA;Tiga Airport;New Caledonia
NWWC;ÃƒÂŽle Art - Waala Airport;New Caledonia
NWWD;Koné Airport;New Caledonia
NWWE;ÃƒÂŽle des Pins Airport;New Caledonia
NWWK;Koumac Airport;New Caledonia
NWWL;Lifou Airport;New Caledonia
NWWM;Nouméa Magenta Airport;New Caledonia
NWWR;Maré Airport;New Caledonia
NWWU;Touho Airport;New Caledonia
NWWV;Ouvéa Airport;New Caledonia
NWWW;La Tontouta International Airport;New Caledonia
NZAA;Auckland International Airport;New Zealand
NZAP;Taupo Airport;New Zealand
NZAR;Ardmore Airport;New Zealand
NZCH;Christchurch International Airport;New Zealand
NZCI;Chatham Islands-Tuuta Airport;New Zealand
NZDN;Dunedin Airport;New Zealand
NZGS;Gisborne Airport;New Zealand
NZGT;Glentanner Airport;New Zealand
NZHK;Hokitika Airfield;New Zealand
NZHN;Hamilton International Airport;New Zealand
NZIR;McMurdo Station Ice Runway;Antarctica
NZKK;Kerikeri Airport;New Zealand
NZKT;Kaitaia Airport;New Zealand
NZLX;Alexandra Airport;New Zealand
NZMC;Mount Cook Airport;New Zealand
NZMO;Manapouri Airport;New Zealand
NZMS;Hood Airport;New Zealand
NZNP;New Plymouth Airport;New Zealand
NZNR;Hawke's Bay Airport;New Zealand
NZNS;Nelson Airport;New Zealand
NZNV;Invercargill Airport;New Zealand
NZOH;RNZAF Base Ohakea;New Zealand
NZOU;Oamaru Airport;New Zealand
NZPG;McMurdo Station Pegasus Field;Antarctica
NZPM;Palmerston North Airport;New Zealand
NZPP;Paraparaumu Airport;New Zealand
NZQN;Queenstown International Airport;New Zealand
NZRO;Rotorua Regional Airport;New Zealand
NZSP;South Pole Station Airport;Antarctica
NZTG;Tauranga Airport;New Zealand
NZTU;Timaru Airport;New Zealand
NZUK;Pukaki Airport;New Zealand
NZWB;Woodbourne Airport;New Zealand
NZWD;Williams Field;Antarctica
NZWF;Wanaka Airport;New Zealand
NZWK;Whakatane Airport;New Zealand
NZWN;Wellington International Airport;New Zealand
NZWO;Wairoa Airport;New Zealand
NZWP;RNZAF Base Auckland-Whenuapai;New Zealand
NZWR;Whangarei Airport;New Zealand
NZWS;Westport Airport;New Zealand
NZWU;Wanganui Airport;New Zealand
OAHR;Herat Airport;Afghanistan
OAIX;Bagram Air Base;Afghanistan
OAJL;Jalalabad Airport;Afghanistan
OAKB;Hamid Karzai International Airport;Afghanistan
OAKN;Kandahar Airport;Afghanistan
OAMN;Maimana Airport;Afghanistan
OAMS;Mazar I Sharif Airport;Afghanistan
OAUZ;Konduz Airport;Afghanistan
OBBI;Bahrain International Airport;Bahrain
OBBS;Sheik Isa Air Base;Bahrain
OEAB;Abha Regional Airport;Saudi Arabia
OEAH;Al Ahsa Airport;Saudi Arabia
OEBA;Al Baha Airport;Saudi Arabia
OEBH;Bisha Airport;Saudi Arabia
OEDF;King Fahd International Airport;Saudi Arabia
OEDM;King Salman Abdulaziz Airport;Saudi Arabia
OEDR;King Abdulaziz Air Base;Saudi Arabia
OEGN;Jizan Regional Airport;Saudi Arabia
OEGS;Gassim Airport;Saudi Arabia
OEGT;Gurayat Domestic Airport;Saudi Arabia
OEHL;Ha'il Airport;Saudi Arabia
OEJB;Jubail Airport;Saudi Arabia
OEJF;King Faisal Naval Base;Saudi Arabia
OEJN;King Abdulaziz International Airport;Saudi Arabia
OEKK;King Khaled Military City Airport;Saudi Arabia
OEKM;King Khaled Air Base;Saudi Arabia
OEMA;Prince Mohammad Bin Abdulaziz Airport;Saudi Arabia
OENG;Nejran Airport;Saudi Arabia
OENN;Neom Airport;Saudi Arabia
OEPA;Al Qaisumah/Hafr Al Batin Airport;Saudi Arabia
OEPS;Prince Sultan Air Base;Saudi Arabia
OERF;Rafha Domestic Airport;Saudi Arabia
OERK;King Khaled International Airport;Saudi Arabia
OERM;Ras Mishab Airport;Saudi Arabia
OERR;Arar Domestic Airport;Saudi Arabia
OERT;Ras Tanura Airport;Saudi Arabia
OERY;Riyadh Air Base;Saudi Arabia
OESH;Sharurah Airport;Saudi Arabia
OESK;Al-Jawf Domestic Airport;Saudi Arabia
OETB;Tabuk Airport;Saudi Arabia
OETF;TaÃ¢Â€Â™if Regional Airport;Saudi Arabia
OETN;Ras Tanajib Airport;Saudi Arabia
OETR;Turaif Domestic Airport;Saudi Arabia
OEWD;Wadi Al Dawasir Airport;Saudi Arabia
OEWJ;Al Wajh Domestic Airport;Saudi Arabia
OEYN;Prince Abdulmohsin Bin Abdulaziz Airport;Saudi Arabia
OIAA;Abadan Airport;Iran
OIAG;Aghajari Airport;Iran
OIAH;Gachsaran Airport;Iran
OIAI;Shahid Asyaee Airport;Iran
OIAM;Mahshahr Airport;Iran
OIAW;Ahwaz Airport;Iran
OIBA;Abu Musa Island Airport;Iran
OIBB;Bushehr Airport;Iran
OIBJ;Jam Airport;Iran
OIBK;Kish International Airport;Iran
OIBL;Bandar Lengeh Airport;Iran
OIBP;Persian Gulf International Airport;Iran
OIBQ;Khark Island Airport;Iran
OIBS;Sirri Island Airport;Iran
OIBV;Lavan Island Airport;Iran
OICC;Shahid Ashrafi Esfahani Airport;Iran
OICI;Ilam Airport;Iran
OICK;Khoram Abad Airport;Iran
OICS;Sanandaj Airport;Iran
OIFK;Kashan Airport;Iran
OIFM;Esfahan Shahid Beheshti International Airport;Iran
OIFP;Badr Air Base;Iran
OIFS;Shahrekord Airport;Iran
OIGG;Sardar-e-Jangal Airport;Iran
OIHH;Hamadan Airport;Iran
OIHS;Hamadan Air Base;Iran
OIIE;Imam Khomeini International Airport;Iran
OIIG;Ghale Morghi Airport;Iran
OIII;Mehrabad International Airport;Iran
OIIK;Qazvin Airport;Iran
OIIM;Naja Airport;Iran
OIIP;Payam International Airport;Iran
OIKB;Bandar Abbas International Airport;Iran
OIKJ;Jiroft Airport;Iran
OIKK;Kerman Airport;Iran
OIKM;Bam Airport;Iran
OIKQ;Dayrestan Airport;Iran
OIKR;Rafsanjan Airport;Iran
OIKY;Sirjan Airport;Iran
OIMB;Birjand Airport;Iran
OIMC;Sarakhs Airport;Iran
OIMM;Mashhad International Airport;Iran
OIMN;Bojnord Airport;Iran
OIMS;Sabzevar National Airport;Iran
OIMT;Tabas Airport;Iran
OING;Gorgan Airport;Iran
OINN;Noshahr Airport;Iran
OINR;Ramsar Airport;Iran
OINZ;Dasht-e Naz Airport;Iran
OISF;Fasa Airport;Iran
OISL;Lar Airport;Iran
OISS;Shiraz Shahid Dastghaib International Airport;Iran
OISY;Yasouj Airport;Iran
OITL;Ardabil Airport;Iran
OITR;Urmia Airport;Iran
OITT;Tabriz International Airport;Iran
OITZ;Zanjan Airport;Iran
OIYY;Shahid Sadooghi Airport;Iran
OIZB;Zabol Airport;Iran
OIZC;Konarak Airport;Iran
OIZH;Zahedan International Airport;Iran
OIZI;Iran Shahr Airport;Iran
OJ40;Muwaffaq Salti Air Base;Jordan
OJAI;Queen Alia International Airport;Jordan
OJAM;Amman-Marka International Airport;Jordan
OJAQ;Aqaba King Hussein International Airport;Jordan
OKAJ;Ahmed Al Jaber Air Base;Kuwait
OKAS;Ali Al Salem Air Base;Kuwait
OKBK;Kuwait International Airport;Kuwait
OLBA;Beirut Rafic Hariri International Airport;Lebanon
OLKA;Rene Mouawad Air Base;Lebanon
OLRA;Rayak Air Base;Lebanon
OM-0003;Duqm International Airport;Oman
OM-0004;Rustaq Airport;Oman
OMAA;Abu Dhabi International Airport;United Arab Emirates
OMAD;Bateen Airport;United Arab Emirates
OMAL;Al Ain International Airport;United Arab Emirates
OMAM;Al Dhafra Air Base;United Arab Emirates
OMBY;Sir Bani Yas Airport;United Arab Emirates
OMDB;Dubai International Airport;United Arab Emirates
OMDM;Al Minhad Air Base;United Arab Emirates
OMDW;Al Maktoum International Airport;United Arab Emirates
OMFJ;Fujairah International Airport;United Arab Emirates
OMRK;Ras Al Khaimah International Airport;United Arab Emirates
OMSJ;Sharjah International Airport;United Arab Emirates
OOKB;Khasab Air Base;Oman
OOMA;Masirah Air Base;Oman
OOMS;Muscat International Airport;Oman
OOSA;Salalah Airport;Oman
OOTH;Thumrait Air Base;Oman
OP12;Bandari Air Base;Pakistan
OPBW;Bahawalpur Airport;Pakistan
OPCH;Chitral Airport;Pakistan
OPDG;Dera Ghazi Khan Airport;Pakistan
OPDI;Dera Ismael Khan Airport;Pakistan
OPFA;Faisalabad International Airport;Pakistan
OPGD;Gwadar International Airport;Pakistan
OPGT;Gilgit Airport;Pakistan
OPIS;Islamabad International Airport;Pakistan
OPJA;Shahbaz Air Base;Pakistan
OPKC;Jinnah International Airport;Pakistan
OPLA;Alama Iqbal International Airport;Pakistan
OPLH;Walton Airport;Pakistan
OPMA;Mangla Airport;Pakistan
OPMF;Muzaffarabad Airport;Pakistan
OPMI;Mianwali Air Base;Pakistan
OPMJ;Moenjodaro Airport;Pakistan
OPMR;Masroor Air Base;Pakistan
OPMS;Minhas Air Base;Pakistan
OPMT;Multan International Airport;Pakistan
OPNH;Shaheed Benazirabad Airport;Pakistan
OPPG;Panjgur Airport;Pakistan
OPPI;Pasni Airport;Pakistan
OPPS;Peshawar International Airport;Pakistan
OPQT;Quetta International Airport;Pakistan
OPRK;Shaikh Zaid Airport;Pakistan
OPRN;Benazir Bhutto International Airport;Pakistan
OPRQ;Rafiqui Air Base;Pakistan
OPRS;Risalpur Air Base;Pakistan
OPRT;Rawalakot Airport;Pakistan
OPSD;Skardu Airport;Pakistan
OPSF;Faisal Air Base;Pakistan
OPSK;Sukkur Airport;Pakistan
OPSN;Sehwan Sharif Airport;Pakistan
OPSR;Mushaf Air Base;Pakistan
OPSS;Saidu Sharif Airport;Pakistan
OPST;Sialkot Airport;Pakistan
OPSU;Sui Airport;Pakistan
OPTU;Turbat International Airport;Pakistan
OPZB;Zhob Airport;Pakistan
ORAA;Al Asad Air Base;Iraq
ORAT;Al Taqaddum Air Base;Iraq
ORBD;Joint Base Balad;Iraq
ORBI;Baghdad International Airport;Iraq
ORBM;Mosul International Airport;Iraq
ORER;Erbil International Airport;Iraq
ORKK;Kirkuk Air Base;Iraq
ORMM;Basrah International Airport;Iraq
ORQW;Qayyarah West Airport;Iraq
ORSH;Al Sahra Army Air Field;Iraq
ORSU;Sulaymaniyah International Airport;Iraq
ORTF;Tall Afar Army Air Field;Iraq
ORTI;Al Taji Army Air Field;Iraq
ORTL;Ali Air Base;Iraq
ORUB;Ubaydah Bin Al Jarrah Airport;Iraq
OS57;Abu ad Duhur Air Base;Syrian Arab Republic
OS64;An Nasiriyah Air Base;Syrian Arab Republic
OS69;Khalkhalah Air Base;Syrian Arab Republic
OS70;Al Qusayr Air Base;Syrian Arab Republic
OSAP;Aleppo International Airport;Syrian Arab Republic
OSDI;Damascus International Airport;Syrian Arab Republic
OSDZ;Deir ez-Zor Air Base;Syrian Arab Republic
